Gene_ID	Name	SRR1796061	SRR1796064	SRR1796094	SRR1796237	SRR1796312	SRR1796318
ENSMUSG00000022215	Fitm1	1	4	5	63	111	157
ENSMUSG00000022216	Psme1	149	150	192	118	271	248
ENSMUSG00000022217	Emc9	23	29	44	21	26	48
ENSMUSG00000022218	Tgm1	19	24	32	24	57	59
ENSMUSG00000022219	Cideb	198	219	264	197	180	357
ENSMUSG00000022220	Adcy4	3	6	8	7	19	9
ENSMUSG00000022221	Ripk3	5	1	3	0	6	10
ENSMUSG00000022223	Sdr39u1	25	25	23	13	9	23
ENSMUSG00000022225	Cma1	0	0	0	0	0	0
ENSMUSG00000022226	Mcpt2	0	0	0	0	0	0
ENSMUSG00000022227	Mcpt1	0	0	0	0	0	0
ENSMUSG00000022228	Zscan26	187	229	267	168	186	313
ENSMUSG00000022229	Atp12a	0	0	0	0	0	0
ENSMUSG00000022231	Sema5a	5	8	7	3	5	5
ENSMUSG00000022234	Cct5	345	473	529	205	363	395
ENSMUSG00000022235	Cmbl	173	215	296	155	196	340
ENSMUSG00000022236	Ropn1l	12	11	21	9	9	23
ENSMUSG00000022237	Ankrd33b	121	112	142	104	160	270
ENSMUSG00000022240	Ctnnd2	0	1	1	0	0	0
ENSMUSG00000022241	Tars	226	238	419	175	203	305
ENSMUSG00000022243	Slc45a2	0	0	0	0	0	0
ENSMUSG00000022244	Amacr	383	365	523	276	339	473
ENSMUSG00000022245	Skor1	0	0	0	0	0	0
ENSMUSG00000022246	Rai14	75	117	97	53	91	128
ENSMUSG00000022247	Brix1	57	111	66	34	50	77
ENSMUSG00000022248	Rad1	11	18	14	16	19	23
ENSMUSG00000022249	Ttc23l	0	0	0	0	0	0
ENSMUSG00000022253	Nadk2	500	610	744	496	550	769
ENSMUSG00000022255	Mtdh	178	233	238	123	202	280
ENSMUSG00000022257	Laptm4b	38	42	66	56	83	101
ENSMUSG00000022261	Sdc2	401	504	622	284	380	432
ENSMUSG00000022262	Dnah5	0	0	0	1	5	17
ENSMUSG00000022263	Trio	131	143	194	114	189	259
ENSMUSG00000022265	Ank	53	66	56	49	38	100
ENSMUSG00000022269	Marchf11	0	0	0	0	0	0
ENSMUSG00000022270	Retreg1	168	164	197	118	171	142
ENSMUSG00000022272	Myo10	253	228	402	213	286	402
ENSMUSG00000022280	Rnf19a	118	128	206	76	104	177
ENSMUSG00000022283	Pabpc1	413	483	450	320	473	680
ENSMUSG00000022285	Ywhaz	137	170	195	93	194	272
ENSMUSG00000022286	Grhl2	0	0	1	0	1	0
ENSMUSG00000022288	4930447A16Rik	0	0	0	0	0	0
ENSMUSG00000022292	Rrm2b	21	21	25	14	18	28
ENSMUSG00000022295	Atp6v1c1	128	135	196	66	98	149
ENSMUSG00000022296	Baalc	0	0	0	0	0	0
ENSMUSG00000022297	Fzd6	11	6	18	11	6	17
ENSMUSG00000022299	Slc25a32	141	149	174	69	120	169
ENSMUSG00000022300	Dcaf13	77	101	110	62	72	114
ENSMUSG00000022303	Dcstamp	0	0	0	0	0	0
ENSMUSG00000022304	Dpys	531	593	742	515	548	706
ENSMUSG00000022305	Lrp12	36	17	34	18	26	22
ENSMUSG00000022306	Zfpm2	9	6	6	5	3	16
ENSMUSG00000022307	Oxr1	223	245	265	148	235	321
ENSMUSG00000022309	Angpt1	2	6	4	0	6	5
ENSMUSG00000022311	Csmd3	1	1	2	0	1	0
ENSMUSG00000022312	Eif3h	188	206	198	96	157	200
ENSMUSG00000022313	Utp23	5	17	20	5	9	15
ENSMUSG00000022314	Rad21	126	136	139	92	112	199
ENSMUSG00000022315	Slc30a8	0	0	0	0	1	0
ENSMUSG00000022321	Cdh10	0	0	0	0	0	0
ENSMUSG00000022322	Shcbp1	1	1	2	3	7	1
ENSMUSG00000022323	Rida	1094	1232	1642	729	1074	1337
ENSMUSG00000022324	Matn2	4	1	6	1	7	12
ENSMUSG00000022325	Pop1	19	17	27	14	17	16
ENSMUSG00000022329	Stk3	33	34	47	17	30	48
ENSMUSG00000022330	Osr2	0	0	0	0	0	0
ENSMUSG00000022332	Khdrbs3	21	33	54	24	37	61
ENSMUSG00000022335	Zfat	14	17	10	7	5	17
ENSMUSG00000022336	Eif3e	204	228	264	125	210	268
ENSMUSG00000022337	Emc2	78	76	102	34	77	109
ENSMUSG00000022338	Eny2	103	133	160	82	136	165
ENSMUSG00000022339	Ebag9	34	44	44	24	33	71
ENSMUSG00000022340	Sybu	0	0	1	0	2	0
ENSMUSG00000022342	Kcnv1	0	0	0	0	0	0
ENSMUSG00000022346	Myc	31	14	16	9	7	15
ENSMUSG00000022347	A1bg	0	0	2	1	0	0
ENSMUSG00000022350	Washc5	92	115	157	92	113	163
ENSMUSG00000022351	Sqle	57	44	264	13	181	173
ENSMUSG00000022353	Mtss1	733	933	878	683	752	1283
ENSMUSG00000022354	Ndufb9	141	178	212	95	120	161
ENSMUSG00000022357	Klhl38	0	0	1	0	0	0
ENSMUSG00000022358	Fbxo32	16	3	12	10	12	19
ENSMUSG00000022359	Wdyhv1	6	7	8	8	9	7
ENSMUSG00000022360	Atad2	22	33	34	14	42	50
ENSMUSG00000022361	Zhx1	134	149	153	91	139	201
ENSMUSG00000022362	Gm29394	0	0	1	0	0	0
ENSMUSG00000022364	Tbc1d31	16	10	21	11	37	45
ENSMUSG00000022365	Derl1	295	354	469	201	316	440
ENSMUSG00000022366	Slc22a22	0	0	0	0	1	0
ENSMUSG00000022367	Has2	0	0	0	0	0	0
ENSMUSG00000022369	Mtbp	7	7	9	10	10	16
ENSMUSG00000022370	Mrpl13	66	90	94	63	67	105
ENSMUSG00000022371	Col14a1	188	193	373	159	452	474
ENSMUSG00000022372	Sla	4	13	7	5	29	27
ENSMUSG00000022375	Lrrc6	0	0	0	0	0	0
ENSMUSG00000022376	Adcy8	0	0	0	0	0	0
ENSMUSG00000022377	Asap1	45	43	57	54	51	92
ENSMUSG00000022378	Cyrib	44	48	68	30	67	65
ENSMUSG00000022382	Wnt7b	0	0	0	0	0	2
ENSMUSG00000022383	Ppara	483	406	612	510	512	841
ENSMUSG00000022385	Gtse1	5	1	4	1	3	8
ENSMUSG00000022386	Trmu	21	23	36	14	20	31
ENSMUSG00000022387	Brd1	128	123	147	87	99	158
ENSMUSG00000022388	Ttll8	1	2	0	1	1	1
ENSMUSG00000022389	Tef	673	684	894	586	662	963
ENSMUSG00000022390	Zc3h7b	105	93	116	107	121	195
ENSMUSG00000022391	Rangap1	240	304	307	114	180	295
ENSMUSG00000022394	L3mbtl2	51	61	75	39	42	74
ENSMUSG00000022400	Rbx1	73	96	132	54	85	103
ENSMUSG00000022401	Xpnpep3	104	121	109	40	63	143
ENSMUSG00000022403	St13	460	605	705	334	541	665
ENSMUSG00000022404	Slc25a17	122	152	186	98	134	171
ENSMUSG00000022407	Adsl	50	78	82	39	47	79
ENSMUSG00000022408	Fam83f	0	1	3	7	2	5
ENSMUSG00000022412	Mief1	141	204	157	75	123	154
ENSMUSG00000022414	Tab1	8	5	13	17	11	14
ENSMUSG00000022415	Syngr1	2	4	10	7	8	5
ENSMUSG00000022416	Cacna1i	0	0	1	0	0	0
ENSMUSG00000022419	Deptor	739	832	810	501	520	932
ENSMUSG00000022420	Dnal4	13	14	12	16	14	15
ENSMUSG00000022421	Nptxr	1	1	1	1	1	0
ENSMUSG00000022422	Dscc1	0	0	1	0	1	1
ENSMUSG00000022425	Enpp2	153	108	99	261	239	291
ENSMUSG00000022426	Josd1	99	106	86	66	90	97
ENSMUSG00000022427	Tomm22	81	92	113	31	65	77
ENSMUSG00000022428	Cby1	11	15	16	9	8	13
ENSMUSG00000022429	Dmc1	0	0	0	0	0	0
ENSMUSG00000022431	Ribc2	0	0	0	0	0	0
ENSMUSG00000022432	Smc1b	0	0	0	0	1	0
ENSMUSG00000022433	Csnk1e	9	14	22	20	22	37
ENSMUSG00000022434	Fam118a	15	9	18	9	12	25
ENSMUSG00000022435	Upk3a	0	0	0	0	0	0
ENSMUSG00000022436	Sh3bp1	1	1	1	0	2	1
ENSMUSG00000022437	Samm50	126	128	177	110	149	180
ENSMUSG00000022438	Parvb	8	5	9	3	11	9
ENSMUSG00000022439	Parvg	0	3	2	3	4	5
ENSMUSG00000022440	C1qtnf6	3	1	6	0	3	7
ENSMUSG00000022441	Efcab6	0	0	0	0	0	0
ENSMUSG00000022442	Ttll1	4	7	6	6	7	11
ENSMUSG00000022443	Myh9	640	707	859	598	1089	1260
ENSMUSG00000022445	Cyp2d26	1604	1894	2242	1964	1462	2424
ENSMUSG00000022449	Adamts20	0	0	0	0	0	0
ENSMUSG00000022450	Ndufa6	235	324	383	182	208	300
ENSMUSG00000022451	Twf1	143	154	186	98	181	207
ENSMUSG00000022452	Smdt1	99	115	131	58	97	113
ENSMUSG00000022453	Naga	67	76	89	65	71	85
ENSMUSG00000022454	Nell2	0	0	0	0	0	0
ENSMUSG00000022455	Wbp2nl	0	0	0	0	0	0
ENSMUSG00000022456	Septin3	0	0	1	0	6	2
ENSMUSG00000022462	Slc38a2	937	701	876	425	450	745
ENSMUSG00000022463	Srebf2	72	80	100	47	112	166
ENSMUSG00000022464	Slc38a4	4688	4097	6148	2939	3433	4747
ENSMUSG00000022466	Rpap3	37	36	53	29	37	50
ENSMUSG00000022468	Endou	0	1	0	0	4	2
ENSMUSG00000022469	Rapgef3	16	14	24	7	13	19
ENSMUSG00000022471	Xrcc6	31	37	63	26	52	58
ENSMUSG00000022472	Desi1	50	56	43	35	52	80
ENSMUSG00000022474	Pmm1	4	7	0	4	9	15
ENSMUSG00000022475	Hdac7	10	12	12	9	12	37
ENSMUSG00000022476	Polr3h	37	47	51	30	26	36
ENSMUSG00000022477	Aco2	551	674	724	379	538	772
ENSMUSG00000022479	Vdr	1	0	0	0	0	0
ENSMUSG00000022483	Col2a1	0	0	0	0	0	0
ENSMUSG00000022484	Hoxc10	0	0	0	0	0	0
ENSMUSG00000022485	Hoxc5	0	0	0	0	0	0
ENSMUSG00000022487	Gtsf1	0	0	0	0	0	0
ENSMUSG00000022488	Nckap1l	19	29	22	24	93	71
ENSMUSG00000022489	Pde1b	4	1	1	2	1	2
ENSMUSG00000022490	Ppp1r1a	0	0	0	0	0	0
ENSMUSG00000022491	Glycam1	0	0	0	0	0	0
ENSMUSG00000022494	Shisa9	2	1	1	0	1	1
ENSMUSG00000022496	Tnfrsf17	0	0	0	0	0	0
ENSMUSG00000022498	Txndc11	125	204	121	75	135	224
ENSMUSG00000022500	Litaf	100	118	136	82	180	160
ENSMUSG00000022501	Prm1	0	0	0	0	0	0
ENSMUSG00000022503	Nubp1	50	54	77	42	71	78
ENSMUSG00000022504	Ciita	3	1	7	5	60	24
ENSMUSG00000022505	Emp2	19	11	21	35	64	49
ENSMUSG00000022507	1810013L24Rik	171	171	214	118	137	220
ENSMUSG00000022508	Bcl6	74	37	32	31	20	49
ENSMUSG00000022510	Trp63	0	0	0	0	0	0
ENSMUSG00000022512	Cldn1	71	48	151	92	88	72
ENSMUSG00000022514	Il1rap	547	579	685	410	439	700
ENSMUSG00000022515	Anks3	54	68	61	25	55	72
ENSMUSG00000022516	Nudt16l1	32	19	48	21	29	33
ENSMUSG00000022517	Mgrn1	199	214	215	145	181	291
ENSMUSG00000022518	4930562C15Rik	0	0	0	0	0	0
ENSMUSG00000022519	Srl	1	3	8	4	3	17
ENSMUSG00000022521	Crebbp	200	211	243	182	220	354
ENSMUSG00000022523	Fgf12	0	1	2	0	3	2
ENSMUSG00000022525	Plaat1	0	0	0	0	0	1
ENSMUSG00000022526	Zfp251	7	7	10	2	6	6
ENSMUSG00000022528	Hes1	13	22	26	21	17	18
ENSMUSG00000022529	Zfp263	27	62	74	24	45	60
ENSMUSG00000022533	Atp13a3	667	902	982	511	593	994
ENSMUSG00000022534	Mefv	1	0	0	4	11	6
ENSMUSG00000022536	Glyr1	239	267	318	204	229	330
ENSMUSG00000022537	Tmem44	4	3	7	3	6	3
ENSMUSG00000022538	Lsg1	65	105	102	35	66	83
ENSMUSG00000022540	Rogdi	14	14	17	10	5	11
ENSMUSG00000022542	Septin12	0	0	0	0	0	0
ENSMUSG00000022543	Dnaaf8	2	2	2	3	0	5
ENSMUSG00000022544	Eef2kmt	24	14	20	16	18	22
ENSMUSG00000022545	Ercc4	25	25	38	26	33	59
ENSMUSG00000022546	Gpt	793	1005	1066	656	736	1055
ENSMUSG00000022548	Apod	0	0	0	0	0	0
ENSMUSG00000022550	Adck5	44	40	68	39	24	36
ENSMUSG00000022551	Cyc1	294	334	369	197	219	353
ENSMUSG00000022552	Sharpin	62	84	92	58	64	104
ENSMUSG00000022553	Maf1	43	49	74	42	47	55
ENSMUSG00000022554	Hgh1	5	19	11	4	12	8
ENSMUSG00000022555	Dgat1	76	92	85	50	60	81
ENSMUSG00000022556	Hsf1	32	35	27	35	38	49
ENSMUSG00000022557	Bop1	56	76	94	52	71	73
ENSMUSG00000022558	Mroh1	135	171	166	113	129	206
ENSMUSG00000022559	Fbxl6	22	25	35	21	30	41
ENSMUSG00000022560	Slc52a2	16	10	14	15	13	21
ENSMUSG00000022561	Gpaa1	55	77	100	41	62	85
ENSMUSG00000022562	Oplah	532	638	663	436	400	599
ENSMUSG00000022564	Grina	261	287	247	193	298	430
ENSMUSG00000022565	Plec	605	626	650	526	570	796
ENSMUSG00000022568	Scrib	56	63	81	53	65	101
ENSMUSG00000022570	Gfus	69	85	109	59	60	83
ENSMUSG00000022571	Pycrl	52	75	82	27	58	65
ENSMUSG00000022574	Naprt	185	261	266	179	212	185
ENSMUSG00000022575	Gsdmd	50	56	84	34	92	107
ENSMUSG00000022577	Ly6h	0	0	0	0	0	0
ENSMUSG00000022579	Gpihbp1	42	32	76	22	50	46
ENSMUSG00000022580	Rhpn1	0	0	0	0	0	0
ENSMUSG00000022582	Ly6g	0	0	0	0	2	2
ENSMUSG00000022583	Ly6f	0	0	0	1	0	0
ENSMUSG00000022584	Ly6c2	0	0	2	2	3	2
ENSMUSG00000022586	Ly6i	0	0	0	0	0	0
ENSMUSG00000022587	Ly6e	216	204	183	476	805	731
ENSMUSG00000022589	Cyp11b2	0	0	0	0	0	0
ENSMUSG00000022591	Gm9747	0	0	0	0	0	0
ENSMUSG00000022594	Lynx1	0	1	1	4	4	3
ENSMUSG00000022595	Lypd2	0	0	0	0	0	0
ENSMUSG00000022596	Slurp1	0	0	0	0	0	0
ENSMUSG00000022598	Psca	0	0	0	0	0	0
ENSMUSG00000022601	Zbtb11	81	140	132	34	87	103
ENSMUSG00000022602	Arc	0	0	0	2	1	0
ENSMUSG00000022603	Mroh4	0	0	0	0	0	0
ENSMUSG00000022604	Cep97	19	26	17	7	16	35
ENSMUSG00000022607	Ptk2	86	99	131	68	112	134
ENSMUSG00000022610	Mapk12	5	6	10	4	4	7
ENSMUSG00000022613	Miox	0	1	1	0	0	0
ENSMUSG00000022614	Lmf2	25	29	17	24	20	41
ENSMUSG00000022615	Tymp	115	113	211	86	47	97
ENSMUSG00000022617	Chkb	4	3	4	3	2	5
ENSMUSG00000022619	Mapk8ip2	0	1	1	0	0	0
ENSMUSG00000022620	Arsa	77	90	148	109	114	154
ENSMUSG00000022621	Rabl2	2	5	4	2	9	8
ENSMUSG00000022622	Acr	0	0	0	0	0	0
ENSMUSG00000022623	Shank3	28	17	30	18	26	21
ENSMUSG00000022629	Kif21a	310	340	393	200	338	467
ENSMUSG00000022634	Yaf2	65	56	79	22	48	57
ENSMUSG00000022635	Zcrb1	50	40	58	25	53	61
ENSMUSG00000022636	Alcam	200	184	330	210	302	308
ENSMUSG00000022637	Cblb	37	23	44	25	54	52
ENSMUSG00000022639	Dubr	3	3	10	4	5	10
ENSMUSG00000022641	Bbx	78	100	133	58	90	126
ENSMUSG00000022650	Retnlb	0	0	0	0	0	0
ENSMUSG00000022651	Retnlg	0	1	1	0	0	0
ENSMUSG00000022652	Morc1	0	0	0	0	0	0
ENSMUSG00000022656	Nectin3	138	146	209	135	207	235
ENSMUSG00000022657	Cd96	0	0	0	0	1	0
ENSMUSG00000022658	Tagln3	0	0	0	0	0	1
ENSMUSG00000022659	Gcsam	1	0	2	0	1	0
ENSMUSG00000022661	Cd200	2	1	3	1	6	5
ENSMUSG00000022663	Atg3	145	166	195	116	173	218
ENSMUSG00000022664	Slc35a5	49	59	68	46	61	76
ENSMUSG00000022665	Ccdc80	34	43	52	18	70	69
ENSMUSG00000022667	Cd200r1	2	2	5	4	3	6
ENSMUSG00000022668	Gtpbp8	39	55	76	32	56	72
ENSMUSG00000022671	Mzt2	32	28	46	25	13	24
ENSMUSG00000022672	Prkdc	104	90	174	80	117	162
ENSMUSG00000022673	Mcm4	15	13	28	9	35	34
ENSMUSG00000022674	Ube2v2	18	25	37	23	35	48
ENSMUSG00000022676	Snai2	5	0	6	5	3	13
ENSMUSG00000022677	Cep20	41	54	69	36	47	78
ENSMUSG00000022678	Nde1	35	33	42	26	39	64
ENSMUSG00000022679	Mpv17l	92	67	89	43	67	98
ENSMUSG00000022680	Pdxdc1	259	326	350	198	270	346
ENSMUSG00000022681	Ntan1	27	26	30	23	28	28
ENSMUSG00000022682	Rrn3	132	238	163	53	110	130
ENSMUSG00000022683	Pla2g10	0	0	0	0	0	0
ENSMUSG00000022684	Bfar	159	175	197	80	100	155
ENSMUSG00000022685	Parn	50	63	67	33	43	77
ENSMUSG00000022686	B3gnt5	0	0	0	0	0	3
ENSMUSG00000022687	Boc	0	2	0	1	6	2
ENSMUSG00000022696	Sidt1	1	0	4	0	0	0
ENSMUSG00000022698	Naa50	160	213	222	151	175	284
ENSMUSG00000022701	Ccdc191	11	16	10	7	14	19
ENSMUSG00000022702	Hira	11	17	11	11	14	13
ENSMUSG00000022704	Qtrt2	29	48	37	13	21	43
ENSMUSG00000022705	Drd3	0	0	0	0	0	0
ENSMUSG00000022706	Mrpl40	28	40	45	28	47	43
ENSMUSG00000022707	Gbe1	280	267	462	251	557	713
ENSMUSG00000022708	Zbtb20	1535	1639	1276	938	1167	2348
ENSMUSG00000022710	Usp7	248	303	399	210	260	408
ENSMUSG00000022711	Pmm2	105	132	164	96	104	150
ENSMUSG00000022715	Tmem114	0	0	0	0	0	0
ENSMUSG00000022718	Dgcr8	38	36	49	33	42	41
ENSMUSG00000022721	Trmt2a	42	71	75	25	48	44
ENSMUSG00000022722	Arl6	11	9	13	5	7	12
ENSMUSG00000022723	Crybg3	123	214	103	31	54	65
ENSMUSG00000022724	Riox2	34	58	59	32	31	51
ENSMUSG00000022738	Gsc2	0	0	0	0	0	0
ENSMUSG00000022742	Cpox	329	329	475	239	259	463
ENSMUSG00000022744	Cldnd1	30	30	56	21	31	73
ENSMUSG00000022747	St3gal6	4	4	7	3	6	12
ENSMUSG00000022748	Cmss1	10	9	14	5	6	11
ENSMUSG00000022749	Tbc1d23	74	93	131	63	77	104
ENSMUSG00000022750	Klhl22	41	45	50	34	30	46
ENSMUSG00000022751	Nit2	349	334	542	269	337	434
ENSMUSG00000022752	Tomm70a	673	759	845	400	465	696
ENSMUSG00000022753	Tmem30c	0	0	0	0	0	0
ENSMUSG00000022754	Tmem45a	1	3	7	2	1	2
ENSMUSG00000022755	Adgrg7	0	0	0	0	0	0
ENSMUSG00000022756	Slc7a4	7	17	25	4	3	7
ENSMUSG00000022757	Tfg	87	123	125	60	84	136
ENSMUSG00000022758	P2rx6	0	1	0	0	1	2
ENSMUSG00000022759	Lrrc74b	0	0	0	0	0	0
ENSMUSG00000022760	Thap7	30	37	53	26	29	30
ENSMUSG00000022761	Lztr1	77	83	141	68	99	135
ENSMUSG00000022762	Ncam2	0	6	5	25	33	70
ENSMUSG00000022763	Aifm3	32	34	28	19	15	26
ENSMUSG00000022765	Snap29	66	73	104	63	102	124
ENSMUSG00000022766	Serpind1	1577	1584	1974	1239	1368	1596
ENSMUSG00000022768	Ccdc116	1	1	0	0	0	0
ENSMUSG00000022769	Sdf2l1	51	96	56	25	27	45
ENSMUSG00000022770	Dlg1	224	270	312	153	230	294
ENSMUSG00000022771	Ppil2	125	142	196	105	105	174
ENSMUSG00000022772	Senp5	91	136	113	66	79	116
ENSMUSG00000022773	Ypel1	2	1	2	0	2	2
ENSMUSG00000022774	Ncbp2	30	53	51	15	26	36
ENSMUSG00000022779	Top3b	56	65	76	43	62	89
ENSMUSG00000022780	Meltf	0	0	0	0	0	0
ENSMUSG00000022781	Pak2	72	131	139	67	123	180
ENSMUSG00000022783	Spag6l	0	0	0	0	0	0
ENSMUSG00000022787	Wdr53	11	21	23	13	19	25
ENSMUSG00000022788	Fgd4	76	107	155	99	118	191
ENSMUSG00000022789	Dnm1l	154	219	241	93	178	229
ENSMUSG00000022790	Igsf11	78	104	106	72	90	184
ENSMUSG00000022791	Tnk2	23	33	32	20	26	46
ENSMUSG00000022792	Yars2	32	53	64	27	32	45
ENSMUSG00000022793	B4galt4	4	4	3	3	4	4
ENSMUSG00000022797	Tfrc	151	320	154	38	165	212
ENSMUSG00000022798	Tex55	0	0	0	0	0	0
ENSMUSG00000022799	Arhgap31	32	49	66	39	58	76
ENSMUSG00000022800	Fyttd1	92	118	148	56	79	116
ENSMUSG00000022801	Lrch3	55	51	73	38	72	81
ENSMUSG00000022802	Lmln	9	6	20	12	13	12
ENSMUSG00000022803	Popdc2	0	0	1	0	1	1
ENSMUSG00000022805	Cfap91	1	0	1	0	0	0
ENSMUSG00000022807	Osbpl11	64	106	89	50	80	84
ENSMUSG00000022808	Snx4	145	145	225	100	122	158
ENSMUSG00000022809	Nr1i2	203	239	215	128	273	324
ENSMUSG00000022811	Zfp148	181	242	218	124	171	256
ENSMUSG00000022812	Gsk3b	181	198	198	108	167	308
ENSMUSG00000022814	Umps	43	79	100	95	114	132
ENSMUSG00000022816	Fstl1	8	10	20	4	30	37
ENSMUSG00000022817	Itgb5	151	170	232	153	231	244
ENSMUSG00000022818	Cyp2ab1	0	0	0	0	0	0
ENSMUSG00000022820	Ndufb4	86	72	106	50	66	89
ENSMUSG00000022821	Hgd	1281	1435	1900	616	1066	1454
ENSMUSG00000022822	Abcc5	21	33	35	22	46	69
ENSMUSG00000022824	Muc13	0	0	0	0	0	2
ENSMUSG00000022827	Rabl3	30	29	25	23	26	44
ENSMUSG00000022828	Gtf2e1	69	81	81	22	65	64
ENSMUSG00000022829	Stxbp5l	1	0	0	0	0	0
ENSMUSG00000022831	Hcls1	7	9	11	14	38	19
ENSMUSG00000022832	Ropn1	0	0	0	0	0	0
ENSMUSG00000022833	Ccdc14	1	2	10	4	4	6
ENSMUSG00000022836	Mylk	490	525	533	237	322	565
ENSMUSG00000022837	Iqcb1	6	10	20	7	12	9
ENSMUSG00000022838	Eaf2	2	2	4	0	3	3
ENSMUSG00000022840	Adcy5	7	5	15	6	5	11
ENSMUSG00000022841	Ap2m1	250	270	295	147	216	302
ENSMUSG00000022842	Ece2	0	0	0	0	0	0
ENSMUSG00000022843	Clcn2	131	158	160	145	157	218
ENSMUSG00000022844	Pdia5	92	124	75	50	104	180
ENSMUSG00000022847	Thpo	3	7	4	9	6	23
ENSMUSG00000022848	Slc49a4	138	117	157	83	86	127
ENSMUSG00000022849	Hspbap1	6	7	8	2	14	17
ENSMUSG00000022853	Ehhadh	426	479	854	420	603	740
ENSMUSG00000022855	Senp2	102	126	117	71	94	128
ENSMUSG00000022856	Tmem41a	13	26	15	17	21	23
ENSMUSG00000022857	Tmprss15	0	0	0	0	0	0
ENSMUSG00000022858	Tra2b	123	174	198	84	131	168
ENSMUSG00000022860	Chodl	0	0	0	0	0	0
ENSMUSG00000022861	Dgkg	0	0	0	0	0	0
ENSMUSG00000022863	Btg3	1	7	2	1	3	5
ENSMUSG00000022864	D16Ertd472e	56	60	49	23	47	69
ENSMUSG00000022865	Cxadr	177	272	431	188	431	439
ENSMUSG00000022867	Usp25	281	334	341	107	188	250
ENSMUSG00000022868	Ahsg	7362	14164	19038	10753	10200	13158
ENSMUSG00000022871	Fetub	466	520	463	425	424	474
ENSMUSG00000022875	Kng1	4508	4918	5510	3789	5067	4971
ENSMUSG00000022876	Samsn1	0	1	1	2	4	3
ENSMUSG00000022877	Hrg	1223	1255	1056	1015	1295	1726
ENSMUSG00000022878	Adipoq	0	0	0	0	0	0
ENSMUSG00000022881	Rfc4	3	2	4	5	4	13
ENSMUSG00000022883	Robo1	14	12	33	9	10	26
ENSMUSG00000022884	Eif4a2	531	607	822	321	500	662
ENSMUSG00000022885	St6gal1	312	264	424	349	309	332
ENSMUSG00000022886	Prl2a1	0	0	0	0	0	0
ENSMUSG00000022887	Masp1	570	642	648	467	586	883
ENSMUSG00000022889	Mrpl39	102	114	109	47	83	112
ENSMUSG00000022890	Atp5j	201	213	298	156	176	294
ENSMUSG00000022892	App	219	240	322	249	365	392
ENSMUSG00000022893	Adamts1	43	51	73	22	49	69
ENSMUSG00000022894	Adamts5	2	8	10	12	29	40
ENSMUSG00000022895	Ets2	46	55	79	39	98	116
ENSMUSG00000022897	Dyrk1a	70	70	110	62	79	101
ENSMUSG00000022898	Vps26c	84	57	106	43	71	80
ENSMUSG00000022899	Slc15a2	5	3	5	0	0	0
ENSMUSG00000022900	Ildr1	0	0	0	0	0	0
ENSMUSG00000022901	Cd86	2	4	1	4	14	8
ENSMUSG00000022902	Stfa2	0	0	0	0	0	0
ENSMUSG00000022905	Kpna1	207	234	266	118	191	252
ENSMUSG00000022906	Parp9	183	216	313	103	314	278
ENSMUSG00000022911	Arl13b	39	17	41	18	35	32
ENSMUSG00000022912	Pros1	237	302	245	167	334	271
ENSMUSG00000022913	Psmg1	52	57	81	26	45	76
ENSMUSG00000022914	Brwd1	258	343	402	178	281	524
ENSMUSG00000022931	Krtap15	0	0	0	0	0	0
ENSMUSG00000022935	Grik1	0	0	0	0	0	0
ENSMUSG00000022938	Fam3b	0	0	0	0	0	0
ENSMUSG00000022940	Pigp	28	39	56	33	48	48
ENSMUSG00000022941	Ripply3	1	2	4	3	1	4
ENSMUSG00000022945	Chaf1b	2	4	2	1	2	10
ENSMUSG00000022946	Dop1b	27	44	50	144	217	271
ENSMUSG00000022947	Cbr3	0	0	0	3	37	27
ENSMUSG00000022948	Setd4	25	24	31	21	42	49
ENSMUSG00000022949	Clic6	1	0	1	0	1	1
ENSMUSG00000022951	Rcan1	30	76	63	22	94	93
ENSMUSG00000022952	Runx1	5	4	8	4	10	9
ENSMUSG00000022956	Atp5o	154	160	226	125	144	145
ENSMUSG00000022957	Itsn1	91	106	128	76	117	143
ENSMUSG00000022960	Donson	3	13	14	17	19	20
ENSMUSG00000022961	Son	631	745	875	458	728	1036
ENSMUSG00000022962	Gart	104	145	169	81	93	132
ENSMUSG00000022964	Tmem50b	10	13	16	9	15	20
ENSMUSG00000022965	Ifngr2	67	58	84	38	68	68
ENSMUSG00000022967	Ifnar1	151	171	182	122	113	184
ENSMUSG00000022969	Il10rb	8	11	21	9	16	20
ENSMUSG00000022971	Ifnar2	76	90	114	58	89	116
ENSMUSG00000022972	Cfap298	18	22	38	14	25	28
ENSMUSG00000022973	Synj1	40	74	63	41	69	88
ENSMUSG00000022974	Paxbp1	86	114	115	51	92	120
ENSMUSG00000022978	Mis18a	3	6	8	6	9	13
ENSMUSG00000022982	Sod1	664	806	873	530	648	999
ENSMUSG00000022983	Scaf4	35	37	38	30	42	70
ENSMUSG00000022986	Krt75	0	0	0	0	0	0
ENSMUSG00000022987	Zfp641	1	2	1	0	0	0
ENSMUSG00000022991	Lalba	0	0	0	0	0	0
ENSMUSG00000022992	Kansl2	63	75	77	34	45	69
ENSMUSG00000022993	Tex49	0	0	0	0	0	0
ENSMUSG00000022994	Adcy6	78	88	114	70	128	182
ENSMUSG00000022995	Enah	1	1	5	0	1	4
ENSMUSG00000022996	Wnt10b	0	0	0	0	0	0
